TRADEDATE,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,TRADINGSESSION,TRENDCLSPR,ADJ_CLOSE
2016-11-14,ROSN,10765,1049862101.5,343.5,337.0,345.6,337.7,339.65,337.7,3090840,3,-1.29,233.39668036534232
2016-11-15,ROSN,14845,1505931935.0,337.0,333.1,342.3,338.0,338.05,338.0,4454260,3,0.09,233.6040212125724
2016-11-16,ROSN,22807,1712871231.5,341.45,338.05,345.6,339.25,342.25,339.25,5004850,3,0.37,234.46794140936447
2016-11-17,ROSN,11557,1251873274.0,339.0,336.85,342.9,338.15,339.95,338.15,3682480,3,-0.32,233.70769163618743
2016-11-18,ROSN,9412,908872227.5,338.05,336.75,340.8,337.0,338.05,337.0,2688040,3,-0.34,232.91288505513876
2016-11-21,ROSN,11577,1217719258.0,339.0,338.45,343.9,340.55,340.8,340.55,3572860,3,1.05,235.36641841402823
2016-11-22,ROSN,7374,755724539.5,341.65,340.65,343.4,341.8,342.05,341.8,2209350,3,0.37,236.23033861082027
2016-11-23,ROSN,9219,1109429436.0,341.05,341.05,347.45,347.45,345.6,347.45,3210400,3,1.65,240.13525790032037
2016-11-24,ROSN,7552,802638883.5,347.15,345.35,349.9,346.55,347.8,346.55,2307630,3,-0.26,239.5132353586301
2016-11-25,ROSN,7500,744065795.0,345.5,340.3,346.45,341.5,342.95,341.5,2169430,3,-1.46,236.02299776359018
2016-11-28,ROSN,13818,1526874517.0,340.55,334.5,342.15,336.6,336.5,336.6,4537790,3,-1.43,232.63643059216534
2016-11-29,ROSN,8258,860742398.5,337.55,335.15,339.2,336.75,336.7,336.75,2556460,3,0.04,232.74010101578037
2016-11-30,ROSN,21233,2446824302.5,337.6,336.15,344.85,340.2,341.1,340.2,7174340,3,1.02,235.12452075892642
2016-12-01,ROSN,13622,2058567987.5,344.2,338.35,345.35,338.5,342.35,338.5,6013090,3,-0.5,233.94958929128924
2016-12-02,ROSN,11350,1485872585.0,338.65,336.25,342.4,340.0,339.7,340.0,4374070,3,0.44,234.9862935274397
2016-12-05,ROSN,20292,2581516600.5,339.95,339.75,353.0,351.5,348.55,351.5,7400880,3,3.38,242.93435933792665
2016-12-06,ROSN,16563,3614891407.5,352.75,349.5,358.0,352.65,354.7,352.65,10190360,3,0.33,243.72916591897533
2016-12-07,ROSN,13949,1550590384.0,352.0,349.3,356.85,356.25,353.8,356.25,4382830,3,1.02,246.21725608573647
2016-12-08,ROSN,45227,9745410211.0,373.75,366.7,380.95,375.85,375.8,375.85,25930980,3,5.5,259.7635247714359
2016-12-09,ROSN,15002,2713237786.5,376.8,368.25,379.2,370.8,372.6,370.8,7281500,3,-1.34,256.273287176396
2016-12-12,ROSN,26551,4396819877.0,376.6,372.3,388.15,388.15,378.9,388.15,11604460,3,4.68,268.26449950786974
2016-12-13,ROSN,22173,3511391996.0,386.9,383.5,399.0,397.8,390.9,397.8,8982840,3,2.49,274.93396342710446
2016-12-14,ROSN,16502,2726371924.5,397.85,396.65,403.7,403.05,400.45,403.05,6808130,3,1.32,278.5624282536311
2016-12-15,ROSN,21160,3636671980.0,402.6,393.0,403.0,400.45,397.25,400.45,9154660,3,-0.65,276.7654742443036
2016-12-16,ROSN,18906,2767091225.0,400.0,400.0,414.75,410.5,407.7,410.5,6786460,3,2.51,283.7113926265118
2016-12-19,ROSN,11653,1359602345.0,409.25,401.15,414.9,402.6,406.35,402.6,3345780,3,-1.92,278.251416982786
2016-12-20,ROSN,10265,1265186245.0,402.0,396.2,405.4,400.15,400.3,400.15,3160750,3,-0.61,276.5581333970735
2016-12-21,ROSN,9053,1172972642.5,402.0,398.0,405.35,399.65,400.55,399.65,2928440,3,-0.12,276.21256531835667
2016-12-22,ROSN,12217,1574697590.5,399.05,390.85,399.1,391.6,394.15,391.6,3995740,3,-2.01,270.64891925101585
2016-12-23,ROSN,12507,1456721854.5,391.0,379.0,394.0,382.85,384.7,382.85,3786880,3,-2.23,264.6014778734715
2016-12-26,ROSN,6591,631747726.5,385.0,382.1,391.95,388.65,387.25,388.65,1631410,3,1.51,268.6100675865866
2016-12-27,ROSN,5594,785859444.5,388.65,388.65,398.0,398.0,393.55,398.0,1996810,3,2.41,275.0721906585912
2016-12-28,ROSN,9748,1262496051.5,398.5,395.45,403.9,398.2,399.5,398.2,3160080,3,0.05,275.2104178900779
2016-12-29,ROSN,9990,1076854653.0,397.5,393.55,400.0,398.8,397.1,398.8,2711890,3,0.15,275.62509958453813
2016-12-30,ROSN,5559,786935664.0,399.0,396.0,403.0,402.8,400.1,402.8,1966910,3,1.0,278.3896442142727
2017-01-03,ROSN,16039,2474343597.0,405.0,403.6,425.7,419.5,419.65,419.5,5896360,3,4.15,289.9316180434146
2017-01-04,ROSN,12917,1706317070.0,419.0,403.7,420.0,406.4,409.95,406.4,4162160,3,-3.12,280.8777343810338
2017-01-05,ROSN,15614,1939821568.0,407.5,396.6,411.5,399.0,401.85,399.0,4827200,3,-1.82,275.76332681602486
2017-01-06,ROSN,11426,1440909199.5,399.0,390.15,399.75,392.5,393.7,392.5,3659820,3,-1.63,271.27094179270614
2017-01-09,ROSN,13095,1757870616.0,393.05,390.25,395.95,394.0,392.45,394.0,4478920,3,0.38,272.3076460288566
2017-01-10,ROSN,13201,1495087607.5,392.1,392.1,405.75,404.4,400.25,404.4,3735360,3,2.64,279.4954620661665
2017-01-11,ROSN,14369,2481007159.0,402.65,392.0,404.45,397.5,397.9,397.5,6234340,3,-1.71,274.72662257987434
2017-01-12,ROSN,12043,1987298789.0,400.45,390.45,400.65,390.95,392.9,390.95,5057270,3,-1.65,270.199680748684
2017-01-13,ROSN,17082,2067159714.5,392.0,383.1,394.95,388.0,388.15,388.0,5325430,3,-0.75,268.1608290842547
2017-01-16,ROSN,10039,1132447617.0,388.0,382.0,395.5,392.2,391.25,392.2,2894390,3,1.08,271.063600945476
2017-01-17,ROSN,9733,1453671870.5,393.4,385.85,394.4,391.7,389.5,391.7,3732920,3,-0.13,270.7180328667592
2017-01-18,ROSN,9421,1688401330.0,392.0,385.65,394.9,387.0,388.65,387.0,4342920,3,-1.2,267.4696929268211
2017-01-19,ROSN,17197,2165963526.5,388.0,374.1,389.25,380.75,379.5,380.75,5709260,3,-1.6099999999999999,263.1500919428608
2017-01-20,ROSN,13157,1624409907.5,380.55,374.1,390.75,387.5,383.4,387.5,4238610,3,1.77,267.8152610055379
2017-01-23,ROSN,10535,1373274757.5,387.95,381.85,392.0,390.2,387.8,390.2,3541010,3,0.7000000000000001,269.68132863060873
2017-01-24,ROSN,8835,1179634913.0,391.65,386.25,392.65,388.15,389.2,388.15,3030870,3,-0.53,268.26449950786974
2017-01-25,ROSN,12328,1626481297.5,389.5,381.0,390.55,383.7,383.95,383.7,4236230,3,-1.15,265.18894360729
2017-01-26,ROSN,16903,1984102317.5,384.0,384.0,391.7,389.0,388.7,389.0,5104430,3,1.38,268.8519652416884
2017-01-27,ROSN,23004,3517595406.5,389.0,387.75,402.0,402.0,396.0,402.0,8883070,3,3.34,277.83673528832577
2017-01-30,ROSN,9051,948619370.5,403.0,395.05,403.0,399.0,398.1,399.0,2382850,3,-0.75,275.76332681602486
2017-01-31,ROSN,9467,1366513658.5,398.0,396.6,401.45,400.6,399.1,400.6,3424030,3,0.4,276.8691446679187
2017-02-01,ROSN,8938,1468077309.0,400.6,397.6,401.5,401.5,399.4,401.5,3676070,3,0.22,277.49116720960893
2017-02-02,ROSN,13760,2080295105.0,401.75,396.6,404.85,397.3,399.85,397.3,5201720,3,-1.05,274.5883953483876
2017-02-03,ROSN,6288,875991210.0,398.25,396.5,400.0,397.85,397.8,397.85,2202140,3,0.14,274.96852023497615
